Linux 6.17.0-1020-gcp (neo4j-baseline-4) 	07/05/26 	_x86_64_	(4 CPU)

00:41:49        CPU     %user     %nice   %system   %iowait    %steal     %idle
00:41:54        all      0.25      0.00      0.20      0.00      0.00     99.55
00:41:59        all     78.30      0.00      1.81      0.05      0.00     19.84
00:42:04        all      0.65      0.00      0.10      0.00      0.00     99.25
00:42:09        all      0.10      0.00      0.15      0.00      0.00     99.75
00:42:14        all     74.90      0.00      2.66      0.05      0.00     22.39
00:42:19        all     26.31      0.00      1.66      0.00      0.00     72.04
Average:        all     30.05      0.00      1.09      0.02      0.00     68.84

00:41:49    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
00:41:54      4205112  12957464   2973356     18.16     92948   8717800   3460828     21.14   2946936   8571664      3036
00:41:59      4140192  12892564   3038144     18.56     92948   8717808   3515320     21.47   3026404   8571684      3044
00:42:04      4159484  12911864   3018844     18.44     92948   8717816   3515832     21.48   3026892   8571692      3052
00:42:09      4169848  12922232   3008476     18.38     92948   8717820   3515900     21.48   3027136   8571696      3056
00:42:14      4124708  12877156   3053552     18.65     92948   8717884   3527228     21.55   3061052   8571760     22984
00:42:19      4136268  12888836   3041876     18.58     92948   8718004   3529416     21.56   3065756   8571880     27600
Average:      4155935  12908353   3022375     18.46     92948   8717855   3510754     21.44   3025696   8571729     10462

00:41:49          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
00:41:54        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:54        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:54        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:54        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:54          sda      0.80      0.00     32.00      0.00     40.00      0.00      1.00      0.02
00:41:54         sda1      0.80      0.00     32.00      0.00     40.00      0.00      0.75      0.02
00:41:54        sda14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:54        sda15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:54        sda16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:59        loop0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:59        loop1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:59        loop2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:59        loop3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:59          sda     15.60      0.00     42.40      0.00      2.72      0.01      0.40      0.48
00:41:59         sda1     15.60      0.00     42.40      0.00      2.72      0.01      0.40      0.48
00:41:59        sda14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:59        sda15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
00:41:59        sda16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
